position_um,theta_f_y_line_rad,theta_f_z_line_rad,dark_field_y_line_i0,dark_field_z_line_i0,dual_port_signal_y_line,dual_port_signal_z_line
0.09765625,0.202936939211,0.20163743469,0.0159554963139,0.0158861481996,0.251161655828,0.250627130419
0.1953125,0.202922798423,0.197741639899,0.0159526552166,0.0156767710453,0.251139608754,0.249005446533
0.29296875,0.202899231175,0.191305216397,0.0159479213844,0.0153327939719,0.251102869302,0.246315769436
0.390625,0.20286623856,0.182414340512,0.0159412968034,0.0148615414164,0.251051445922,0.242577764311
0.48828125,0.202823822111,0.171192440283,0.0159327842382,0.0142729673062,0.250985350332,0.237818897718
0.5859375,0.2027719838,0.157803313703,0.0159223872148,0.0135793671497,0.250904597403,0.232074357355
0.68359375,0.202710726036,0.142455706032,0.0159101100009,0.012795025019,0.250809205019,0.225386928053
0.78125,0.202640051668,0.125409963245,0.0158959575811,0.0119358073918,0.250699193912,0.217806810811
0.87890625,0.202559963983,0.106987836165,0.0158799356293,0.0110187175248,0.250574587463,0.209391371143
0.9765625,0.202470466705,0.0875874086341,0.0158620504771,0.0100614252273,0.250435411491,0.200204803807
1.07421875,0.202371564002,0.0677070691631,0.0158423090805,0.00908178754984,0.250281694019,0.190317702967
1.171875,0.202263260476,0.0479872195731,0.0158207189838,0.0080973759741,0.250113465022,0.179806530005
1.26953125,0.202145561175,0.0292923792299,0.0157972882812,0.00712502519874,0.249930756165,0.168752975337
1.3671875,0.202018471582,0.012910396653,0.0157720255789,0.00618041758184,0.249733600535,0.157243215387
1.46484375,0.201881997624,0.00132767023094,0.0157449399545,0.00527771577091,0.249522032363,0.145367071123
1.5625,0.201736145669,0,0.0157160409181,0.00442925409463,0.24929608675,0.133217079696
1.66015625,0.201580922525,0,0.015685338373,0.00364529698624,0.249055799395,0.120887495537
1.7578125,0.201416335445,0,0.0156528425773,0.00293387015076,0.248801206324,0.108473241278
1.85546875,0.201242392121,0,0.0156185641078,0.00230066748085,0.248532343642,0.0960688318031
1.953125,0.201059100693,0,0.0155825138251,0.00174903397506,0.248249247289,0.0837672963911
2.05078125,0.200866469743,0,0.0155447028422,0.00128002222392,0.247951952815,0.0716591241862
2.1484375,0.200664508296,0,0.0155051424947,0.000892517506626,0.24764049518,0.0598312571196
2.24609375,0.200453225826,0,0.0154638443161,0.000583424276047,0.247314908575,0.0483661520515
2.34375,0.200232632251,0,0.0154208200148,0.000347904884563,0.246975226267,0.0373409305305
2.44140625,0.200002737937,0,0.0153760814566,0.000179659882651,0.246621480476,0.0268266304744
2.5390625,0.199763553696,0,0.01532964065,7.1238154046e-05,0.246253702278,0.0168875696001
2.63671875,0.199515090792,0,0.015281509737,1.43645644451e-05,0.245871921544,0.00758082591247
2.734375,0.199257360935,0,0.015231700987,2.72702894521e-07,0.245476166902,-0.00104416368429
2.83203125,0.198990376289,0,0.0151802267958,2.00306748336e-05,0.245066465739,-0.00894588930512
2.9296875,0.198714149468,0,0.0151270996882,6.48487323053e-05,0.244642844233,-0.016090944179
3.02734375,0.198428693536,0,0.0150723323254,0.00012635875215,0.244205327414,-0.0224540987369
3.125,0.198134022015,0,0.0150159375155,0.000196857134198,0.243753939257,-0.0280182818229
3.22265625,0.19783014888,0,0.0149579282285,0.000269504513927,0.243288702804,-0.0327744786639
3.3203125,0.19751708856,0,0.0148983176135,0.000338477684758,0.242809640309,-0.0367215550358
3.41796875,0.197194855943,0,0.0148371190204,0.000399071216502,0.242316773415,-0.0398660163123
3.515625,0.196863466374,0,0.0147743460224,0.000447748350044,0.241810123347,-0.0422217089488
3.61328125,0.19652293566,0,0.014710012442,0.000482142758728,0.241289711125,-0.0438094706273
3.7109375,0.196173280064,0,0.0146441323781,0.000501014615119,0.240755557795,-0.044656733937
3.80859375,0.195814516315,0,0.0145767202343,0.000504166018659,0.240207684669,-0.0447970872501
3.90625,0.195446661605,0,0.0145077907479,0.000492322168159,0.239646113578,-0.0442697954931
4.00390625,0.195069733588,0,0.0144373590189,0.000466985660583,0.23907086713,-0.043119282903
4.1015625,0.194683750388,0,0.0143654405388,0.000430271937088,0.238481968963,-0.0413945796366
4.19921875,0.194288730595,0,0.0142920512185,0.000384734168414,0.237879444005,-0.0391487342802
4.296875,0.193884693267,0,0.0142172074147,0.000333185779876,0.237263318723,-0.0364381948499
4.39453125,0.193471657936,0,0.0141409259545,0.000278528382538,0.23663362136,-0.0333221617169
4.4921875,0.193049644603,0,0.0140632241581,0.000223592136517,0.23599038217,-0.0298619169488
4.58984375,0.192618673747,0,0.0139841198579,0.000170994571566,0.235333633621,-0.0261201357158
4.6875,0.19217876632,0,0.0139036314161,0.000123022685321,0.234663410596,-0.0221601865632
4.78515625,0.191729943753,0,0.0138217777373,8.15417934868e-05,0.233979750559,-0.0180454283869
4.8828125,0.191272227957,0,0.013738578279,4.79331851126e-05,0.233282693706,-0.0138385127713
4.98046875,0.190805641324,0,0.0136540530575,2.30612064304e-05,0.232572283083,-0.00960070089035
5.078125,0.190330206729,0,0.0135682226504,7.26902263637e-06,0.231848564688,-0.0053912043782
5.17578125,0.189845947532,0,0.013481108195,4.01047114058e-07,0.231111587529,-0.00126655943225
5.2734375,0.189352887582,0,0.0133927313827,1.84893279232e-06,0.230361403671,0.00271995706946
5.37109375,0.188851051215,0,0.0133031144497,1.06171317028e-05,0.229598068239,0.00651886144156
5.46875,0.188340463262,0,0.0132122801643,2.54033761757e-05,0.228821639399,0.0100849400908
5.56640625,0.187821149044,0,0.0131202518099,4.46890361502e-05,0.228032178315,0.0133776636839
5.6640625,0.187293134381,0,0.0130270531651,6.6834166984e-05,0.22722974907,0.016361534132
5.76171875,0.186756445589,0,0.0129327084811,9.01721739169e-05,0.226414418568,0.0190063612737
5.859375,0.186211109487,0,0.0128372424558,0.000113099364642,0.225586256413,0.0212874674305
5.95703125,0.185657153394,0,0.0127406802057,0.000134155211861,0.224745334764,0.0231858192135
6.0546875,0.185094605137,0,0.0126430472364,0.000152089866585,0.223891728171,0.024688087043
6.15234375,0.18452349305,0,0.0125443694105,0.000165916307457,0.223025513401,0.0257866337777
6.25,0.183943845977,0,0.0124446729157,0.000174945434588,0.222146769249,0.0264794346578
6.34765625,0.183355693277,0,0.0123439842312,0.000178803370132,0.221255576336,0.0267699314356
6.4453125,0.182759064823,0,0.0122423300949,0.000177431164352,0.220352016905,0.0266668241405
6.54296875,0.182153991007,0,0.0121397374697,0.000171067980849,0.219436174621,0.0261838044208
6.640625,0.181540502744,0,0.0120362335117,0.000160219608434,0.218508134361,0.0253392348495
6.73828125,0.180918631472,0,0.0119318455387,0.000145614787083,0.217567982017,0.0241557790055
6.8359375,0.180288409156,0,0.0118266010011,0.000128152316805,0.216615804305,0.0226599875501
6.93359375,0.179649868292,0,0.0117205274536,0.000108842225178,0.215651688588,0.0208818459259
7.03125,0.179003041909,0,0.01161365253,8.87443952622e-05,0.214675722712,0.0188542897072
7.12890625,0.178347963574,0,0.0115060039203,6.89080031249e-05,0.213687994858,0.0166126940043
7.2265625,0.177684667393,0,0.0113976093503,5.03148945965e-05,0.212688593421,0.0141943436656
7.32421875,0.177013188014,0,0.0112884965642,3.38296632587e-05,0.211677606903,0.0116378912887
7.421875,0.176333560633,0,0.0111786933106,2.01587014935e-05,0.210655123835,0.00898281023354
7.51953125,0.175645820995,0,0.0110682273311,9.81991430175e-06,0.209621232729,0.00626884989704
7.6171875,0.1749500054,0,0.0109571263523,3.12414526078e-06,0.208576022043,0.00353550044166
7.71484375,0.174246150704,0,0.0108454180809,1.68700652355e-07,0.207519580193,0.000821473965669
7.8125,0.173534294323,0,0.0107331302015,8.42706277565e-07,0.206451995573,-0.00183579124715
7.91015625,0.17281447424,0,0.0106202903777,4.84342450402e-06,0.205373356615,-0.00440059724207
8.0078125,0.172086729006,0,0.0105069262555,1.17021257193e-05,0.204283751869,-0.00683941811548
8.10546875,0.171351097741,0,0.0103930654689,2.08176726745e-05,0.203183270112,-0.00912129207921
8.203125,0.170607620146,0,0.0102787356482,3.14956562825e-05,0.202072000477,-0.0112181697595
8.30078125,0.169856336501,0,0.0101639644293,4.29907287127e-05,0.200950032604,-0.0131052154143
8.3984375,0.16909728767,0,0.0100487794649,5.45497185394e-05,0.199817456809,-0.0147610585514
8.49609375,0.168330515107,0,0.00993320843678,6.54531807618e-05,0.198674364272,-0.0161679942081
8.59375,0.167556060859,0,0.00981727906808,7.50532227046e-05,0.197520847235,-0.017312130891
8.69140625,0.166773967572,0,0.00970101913651,8.28057402726e-05,0.196356999209,-0.0181834858608
8.7890625,0.165984278494,0,0.00958445648691,8.82955781038e-05,0.195182915187,-0.0187760280705
8.88671875,0.16518703748,0,0.00946761904326,9.12535685135e-05,0.193998691864,-0.0190876696261
8.984375,0.164382288999,0,0.00935053481979,9.15648821251e-05,0.192804427848,-0.0191202071491
9.08203125,0.163570078136,0,0.00923323193052,8.92686112174e-05,0.191600223872,-0.0188792148743
9.1796875,0.162750450597,0,0.00911573859723,8.45489790664e-05,0.190386182996,-0.0183738917432
9.27734375,0.161923452718,0,0.00899808315523,7.77190007293e-05,0.189162410792,-0.0176168651474
9.375,0.161089131466,0,0.00888029405679,6.91977916447e-05,0.18792901552,-0.0166239543592
9.47265625,0.160247534446,0,0.00876239987204,5.94830129288e-05,0.186686108279,-0.01541389706
9.5703125,0.159398709908,0,0.00864442928704,4.91201439276e-05,0.185433803145,-0.014008042742
9.66796875,0.158542706749,0,0.0085264110989,3.86703762399e-05,0.184172217273,-0.0124300171169
9.765625,0.157679574522,0,0.00840837420789,2.86789272861e-05,0.18290147098,-0.0107053620065
9.86328125,0.156809363442,0,0.0082903476065,1.96454791011e-05,0.1816216878,-0.00886115550797
9.9609375,0.15593212439,0,0.0081723603655,1.19982678609e-05,0.180332994508,-0.00692561750142
10.05859375,0.15504790892,0,0.0080544416169,6.07309451885e-06,0.179035521111,-0.00492770579318
10.15625,0.154156769265,0,0.00793662053426,2.09821314454e-06,0.177729400817,-0.00289670834386
10.25390625,0.153258758345,0,0.00781892631021,1.85699962029e-07,0.17641476996,-0.000861837105265
10.3515625,0.152353929772,0,0.00770138813157,3.29532966201e-07,0.175091767911,0.00114817102363
10.44921875,0.151442337858,0,0.00758403515237,2.41023997318e-06,0.173760536952,0.0031054407216
10.546875,0.150524037619,0,0.007466896465,6.20562188369e-06,0.17242122212,0.00498332705779
10.64453125,0.149599084787,0,0.00735000106984,1.14067458672e-05,0.171073971042,0.0067567616991
10.7421875,0.148667535813,0,0.00723337784386,1.7638145481e-05,0.169718933729,0.00840257200487
10.83984375,0.147729447877,0,0.00711705550843,2.4480973382e-05,0.16835626237,0.00989976896161
10.9375,0.146784878894,0,0.0070010625969,3.14977352879e-05,0.166986111099,0.0112298004309
11.03515625,0.145833887523,0,0.00688542742225,3.8257194996e-05,0.165608635756,0.0123767667497
11.1328125,0.144876533175,0,0.00677017804531,4.4358079044e-05,0.164223993645,0.0133275963193
11.23046875,0.143912876018,0,0.00665534224399,4.94503213595e-05,0.162832343281,0.0140721794314
11.328125,0.142942976991,0,0.00654094748375,5.32527645813e-05,0.161433844148,0.0146034591973
11.42578125,0.141966897809,0,0.00642702088995,5.55664640355e-05,0.160028656458,0.0149174790548
11.5234375,0.140984700971,0,0.0063135892222,5.62830085481e-05,0.158616940929,0.0150133869258
11.62109375,0.139996449773,0,0.00620067885109,5.53875636382e-05,0.157198858566,0.0148933966709
11.71875,0.139002208311,0,0.00608831573771,5.29566406881e-05,0.155774570476,0.01456270804
11.81640625,0.138002041498,0,0.00597652541591,4.91508840931e-05,0.1543442377,0.0140293868437
11.9140625,0.136996015067,0,0.00586533297777,4.42034318476e-05,0.152908021074,0.013304207565
12.01171875,0.135984195586,0,0.00575476306216,3.8404630016e-05,0.151466081121,0.0124004610971
12.109375,0.134966650465,0,0.00564483984667,3.2084057053e-05,0.150018577984,0.0113337307215
12.20703125,0.133943447968,0,0.00553558704271,2.55909319508e-05,0.148565671384,0.0101216398345
12.3046875,0.132914657223,0,0.00542702789387,1.927403602e-05,0.147107520629,0.00878357527522
12.40234375,0.131880348233,0,0.0053191851774,1.34622705862e-05,0.145644284657,0.00734039040919
12.5,0.130840591888,0,0.00521208120865,8.44690427368e-06,0.144176122122,0.00581409236088
12.59765625,0.129795459977,0,0.00510573784818,4.46643937959e-06,0.142703191521,0.00422751796842
12.6953125,0.128745025198,0,0.00500017651138,1.69485549018e-06,0.141225651361,0.00260400314337
12.79296875,0.127689361172,0,0.00489541818024,2.33780636938e-07,0.139743660367,0.000967050355599
12.890625,0.126628542457,0,0.00479148341684,1.08908312193e-07,0.138257377728,-0.000660001075297
12.98828125,0.125562644555,0,0.00468839237833,1.27073588547e-06,0.136766963376,-0.00225429731408
13.0859375,0.124491743932,0,0.00458616483279,3.59945993183e-06,0.135272578297,-0.00379378058836
13.18359375,0.123415918029,0,0.00448482017571,6.91363972414e-06,0.133774384869,-0.00525748388422
13.28125,0.122335245274,0,0.00438437744648,1.09820434613e-05,0.132272547228,-0.00662580594647
13.37890625,0.121249805101,0,0.00428485534452,1.55379326913e-05,0.130767231648,-0.00788076313592
13.4765625,0.120159677959,0,0.00418627224459,2.02949265152e-05,0.129258606933,-0.0090062151022
13.57421875,0.119064945333,0,0.00408864621078,2.49635235291e-05,0.12774684482,-0.00998806166648
13.671875,0.117965689756,0,0.00399199500875,2.92673482104e-05,0.126232120382,-0.010814408763
13.76953125,0.116861994827,0,0.00389633611595,3.29582288027e-05,0.124714612424,-0.0114757017532
13.8671875,0.115753945224,0,0.0038016867292,3.58293021282e-05,0.123194503869,-0.0119648248917
13.96484375,0.114641626728,0,0.00370806376955,3.77254710578e-05,0.121671982128,-0.0122771661843
14.0625,0.113525126233,0,0.00361548388396,3.85507043604e-05,0.120147239438,-0.0124106473281
14.16015625,0.112404531769,0,0.00352396344372,3.82718564772e-05,0.118620473178,-0.0123657188625
14.2578125,0.11127993252,0,0.00343351853924,3.69188855048e-05,0.117091886144,-0.0121453210793
14.35546875,0.110151418841,0,0.00334416497133,3.45815499762e-05,0.115561686781,-0.0117548116511
14.453125,0.109019082279,0,0.00325591823875,3.1402857759e-05,0.114030089371,-0.0112018613227
14.55078125,0.107883015596,0,0.00316879352209,2.75697131915e-05,0.112497314162,-0.0104963193893
14.6484375,0.106743312785,0,0.00308280566411,2.33013524555e-05,0.110963587451,-0.00965005103691
14.74609375,0.105600069096,0,0.00299796914668,1.88362649408e-05,0.109429141598,-0.0086767489625
14.84375,0.104453381057,0,0.00291429806449,1.4418364949e-05,0.107894214984,-0.00759172200193
14.94140625,0.103303346497,0,0.00283180609579,1.02832008557e-05,0.106359051904,-0.00641166378645
15.0390625,0.102150064569,0,0.00275050647067,6.64496759669e-06,0.104823902397,-0.00515440470382
15.13671875,0.100993635777,0,0.00267041193699,3.68502530206e-06,0.103289022008,-0.00383865066195
15.234375,0.0998341619981,0,0.00259153472462,1.54252652402e-06,0.101754671495,-0.00248371233056
15.33203125,0.0986717465135,0,0.00251388650843,3.07623219006e-07,0.100221116467,-0.0011092286656
15.4296875,0.0975064940314,0,0.00243747837032,1.75703962352e-08,0.0986886269724,0.00026511140327
15.52734375,0.0963385107173,0,0.00236232076121,6.5587518368e-07,0.0971574770305,0.00161984522433
15.625,0.0951679042227,0,0.00228842346313,2.15446757806e-06,0.0956279441145,0.00293600675863
15.72265625,0.0939947837153,0,0.00221579555226,4.39870195486e-06,0.094100308595,0.00419538724551
15.8203125,0.09281925991,0,0.00214444536329,7.23484562236e-06,0.0925748531473,0.00538078260825
15.91796875,0.0916414451017,0,0.0020743804557,1.04795804192e-05,0.0910518621309,0.00647622422816
16.015625,0.0904614531983,0,0.00200560758252,1.39309422658e-05,0.0895316209509,0.00746718998576
16.11328125,0.0892793997556,0,0.00193813266195,1.73800566183e-05,0.0880144154082,0.00834079278329
16.2109375,0.0880954020134,0,0.0018719607523,2.06229978827e-05,0.0865005310494,0.00908594411744
16.30859375,0.0869095789326,0,0.00180709603078,2.34721088618e-05,0.0849902525252,0.00969349065693
16.40625,0.0857220512342,0,0.00174354177627,2.57661609568e-05,0.0834838629679,0.0101563221885
16.50390625,0.0845329414392,0,0.00168130035651,2.7378813866e-05,0.0819816433979,0.0104694497205
16.6015625,0.0833423739106,0,0.00162037321989,2.8224939874e-05,0.0804838721683,0.0106300529688
16.69921875,0.0821504748967,0,0.00156076089185,2.82645060216e-05,0.0789908244599,0.0106374968858
16.796875,0.0809573725763,0,0.00150246297625,2.75038499249e-05,0.0775027718325,0.0104933173308
16.89453125,0.0797631971054,0,0.00144547816137,2.59943335813e-05,0.0760199818455,0.0102011764052
16.9921875,0.0785680806664,0,0.00138980423074,2.38285058102e-05,0.074542717753,0.00976678839338
17.08984375,0.0773721575183,0,0.00133543807842,2.11340399635e-05,0.0730712382834,0.00919781764601
17.1875,0.0761755640504,0,0.00128237572871,1.80658318905e-05,0.0716057975085,0.00850375012116
17.28515625,0.0749784388369,0,0.00123061235987,1.47967376559e-05,0.0701466448096,0.00769574065022
17.3828125,0.0737809226945,0,0.00118014233147,1.15074964323e-05,0.0686940249438,0.00678643831731
17.48046875,0.0725831587426,0,0.00113095921505,8.37641825341e-06,0.0672481782155,0.00578979262889
17.578125,0.0713852924658,0,0.00108305582758,5.56941765131e-06,0.0658093407533,0.0047208433996
17.67578125,0.0701874717795,0,0.00103642426713,3.23094320022e-06,0.0643777448947,0.00359549748665
17.7734375,0.0689898470978,0,0.000991055950308,1.47629201415e-06,0.0629536196775,0.00243029566426
17.87109375,0.0677925714058,0,0.000946941650832,3.85711272055e-07,0.0615371914349,0.00124217303969
17.96875,0.0665958003334,0,0.000904071538597,5.81210966182e-10,0.0601286844911,4.82164690575e-05
18.06640625,0.0653996922347,0,0.000862435218706,3.2185211574e-07,0.0587283219525,-0.00113457756463
18.1640625,0.0642044082693,0,0.000822021769809,1.31077868919e-06,0.0573363265866,-0.0022895411986
18.26171875,0.0630101124886,0,0.000782819781159,2.89186612378e-06,0.0559529217813,-0.00340056625103
18.359375,0.0618169719265,0,0.000744817387835,4.95782038391e-06,0.0545783325742,-0.00445232493414
18.45703125,0.0606251566934,0,0.000708002303564,7.37618727831e-06,0.0532127867409,-0.00543047725348
18.5546875,0.0594348400767,0,0.000672361850671,9.99727659223e-06,0.0518565159304,-0.00632186236229
18.65234375,0.058246198645,0,0.000637882986694,1.26629034008e-05,0.0505097568321,-0.00711467140887
18.75,0.0570594123589,0,0.000604552327299,1.5215441814e-05,0.0491727523633,-0.00779859971222
18.84765625,0.0558746646866,0,0.000572356165155,1.75066783555e-05,0.0478457528575,-0.00836497642009
18.9453125,0.0546921427267,0,0.000541280484556,1.94059728716e-05,0.0465290172404,-0.0088068701387
19.04296875,0.0535120373376,0,0.000511310971618,2.08072826183e-05,0.0452228141748,-0.00911916936869
19.140625,0.0523345432737,0,0.000482433019975,2.16346768463e-05,0.043927423159,-0.00929863693274
19.23828125,0.0511598593298,0,0.000454631732015,2.18460603605e-05,0.0426431355591,-0.00934393793303
19.3359375,0.0499881884939,0,0.000427891915737,2.14349297558e-05,0.0413702555589,-0.00925564112627
19.43359375,0.0488197381088,0,0.000402198077462,2.04300992148e-05,0.0401091010114,-0.00903619395019
19.53125,0.0476547200438,0,0.000377534410668,1.88934474433e-05,0.0388600041723,-0.0086898717724
19.62890625,0.0464933508765,0,0.000353884781352,1.69158471046e-05,0.0376233123019,-0.00822270226091
19.7265625,0.0453358520865,0,0.000331232710377,1.46115369688e-05,0.0363993881194,-0.00764236609171
19.82421875,0.0441824502613,0,0.000309561353348,1.21112795842e-05,0.0351886100938,-0.00695807550995
19.921875,0.0430333773153,0,0.000288853478656,9.55470929792e-06,0.0339913725618,-0.00618043254623
20.01953125,0.0418888707242,0,0.000269091444343,7.08231379042e-06,0.0328080856573,-0.00532126895315
20.1171875,0.0407491737742,0,0.000250257174541,4.82750520552e-06,0.0316391750452,-0.00439347016817
20.21484375,0.0396145358296,0,0.00023233213625,2.90922417825e-06,0.0304850814508,-0.00341078582137
20.3125,0.0384852126187,0,0.000215297317253,1.42548271696e-06,0.0293462599777,-0.00238762948866
20.41015625,0.0373614665407,0,0.000199133205982,4.48192491129e-07,0.0282231792109,-0.00133887053677
20.5078125,0.0362435669953,0,0.000183819774139,1.95472861551e-08,0.0271163201029,-0.000279621014281
20.60546875,0.0351317907375,0,0.000169336462872,1.50136860155e-07,0.0260261746423,0.000774979391936
20.703125,0.0340264222595,0,0.000155662173255,8.1886950698e-07,0.0249532443087,0.00180997729378
20.80078125,0.0329277542038,0,0.000142775261776,1.97467801185e-06,0.0238980383175,0.00281081541557
20.8984375,0.031836087809,0,0.000130653541494,3.53988415265e-06,0.0228610716619,0.00376353533697
20.99609375,0.030751733394,0,0.000119274289408,5.41500596012e-06,0.0218428629625,0.00465497033275
21.09375,0.0296750108829,0,0.000108614260521,7.48471454418e-06,0.0208439321352,0.00547292563394
21.19140625,0.0286062503767,0,9.86497089597e-05,9.62458753066e-06,0.0198647978919,0.00620634363274
21.2890625,0.0275457927766,0,8.93564164025e-05,1.17082670909e-05,0.0189059750899,0.00684545178684
21.38671875,0.0264939904654,0,8.07097279336e-05,1.36146140441e-05,0.0179679719485,0.0073818912439
21.484375,0.0254512080545,0,7.26845953241e-05,1.5234456137e-05,0.0170512871521,0.00780882449915
21.58203125,0.0244178232042,0,6.5255627592e-05,1.64765576317e-05,0.0161564068617,0.0081210207121
21.6796875,0.0233942275282,0,5.83971485651e-05,1.72724867839e-05,0.0152838016588,0.00831491763859
21.77734375,0.0223808275921,0,5.20832610304e-05,1.7580124604e-05,0.0144339234441,0.0083886594753
21.875,0.0213780460217,0,4.62879169258e-05,1.73856384515e-05,0.0136072023195,0.00834211026103
21.97265625,0.0203863227339,0,4.09849929017e-05,1.67038328398e-05,0.0128040434765,0.00817684282785
22.0703125,0.0194061163118,0,3.61483704703e-05,1.55768822258e-05,0.012024824121,0.00789610364055
22.16796875,0.0184379055448,0,3.1752019852e-05,1.40715413006e-05,0.0112698904592,0.00750475420122
22.265625,0.0174821911604,0,2.77700865468e-05,1.22750123383e-05,0.0105395547741,0.00700919002143
22.36328125,0.0165394977809,0,2.41769795827e-05,1.0289721891e-05,0.00983409261788,0.00641723847553
22.4609375,0.0156103761441,0,2.09474603441e-05,8.2273166377e-06,0.00915374014844,0.00573803713871
22.55859375,0.0146954056356,0,1.80567308501e-05,6.2022275102e-06,0.00849869163458,0.00498189448009
22.65625,0.0137951971926,0,1.54805203414e-05,4.32517038554e-06,0.0078690971555,0.00416013502026
22.75390625,0.012910396653,0,1.31951690452e-05,2.69694987657e-06,0.00726506051784,0.00328493127008
22.8515625,0.0120416886428,0,1.11777080209e-05,1.40291046665e-06,0.00668663741227,0.00236912494063
22.94921875,0.0111898011192,0,9.40593404069e-06,5.08337958928e-07,0.00613383382978,0.00142604004966
23.046875,0.0103555107203,0,7.85847853578e-06,5.50565284014e-08,0.00560660475593,0.000469290645262
23.14453125,0.00953964911893,0,6.51486972817e-06,5.93960355642e-08,0.005104853159,-0.000487414078047
23.2421875,0.00874311063626,0,5.35558718028e-06,5.11624821585e-07,0.00462842928551,-0.00143046448388
23.33984375,0.00796686146178,0,4.36210811673e-06,1.37685952887e-06,0.00417713027427,-0.00234654226197
23.4375,0.00721195094596,0,3.51694500933e-06,2.59738032393e-06,0.0037507000972,-0.00322280657348
23.53515625,0.00647952561235,0,2.80367406097e-06,4.09620189455e-06,0.00334882983242,-0.0040470719972
23.6328125,0.00577084680115,0,2.20695437481e-06,5.78168205101e-06,0.00297115827226,-0.00480797584647
23.73046875,0.00508731326288,0,1.71253774824e-06,7.55289439436e-06,0.00261727286599,-0.00549513260518
23.828125,0.00443049066008,0,1.30726918372e-06,9.30545224948e-06,0.0022867109938,-0.0060992734391
23.92578125,0.00380215097875,0,9.79078356386e-07,1.09374498815e-05,0.00197896156606,-0.00661236897086
24.0234375,0.00320432662561,0,7.16962419663e-07,1.23551848683e-05,0.0016934669386,-0.00702773375943
24.12109375,0.00263938715743,0,5.10960660444e-07,1.34783422587e-05,0.00142962513203,-0.00734011119323
24.21875,0.00211015260377,0,3.52121633049e-07,1.42443556118e-05,0.00118679234054,-0.0075457377861
24.31640625,0.00162006964307,0,2.32463503588e-07,1.46117100372e-05,0.000964285712615,-0.00764238615355
24.4140625,0.00117350457884,0,1.44928421362e-07,1.45620149082e-05,0.00076138638407,-0.00762938623893
24.51171875,0.000776278005428,0,8.33318003053e-08,1.410074536e-05,0.000577342741166,-0.00750762465292
24.609375,0.000436785151827,0,4.23074402032e-08,1.32566278597e-05,0.00041137388964,-0.00727952228164
24.70703125,0.00016896473908,0,1.72494439746e-08,1.20797217386e-05,0.0002626733036,-0.00694899060614
24.8046875,6.41251850632e-06,0,4.25189378087e-09,1.0638321285e-05,0.00013041262657,-0.0065213674564
24.90234375,0,0,4.72356742025e-11,9.01486779507e-06,1.37455956362e-05,-0.00600333319401
25,0,0,1.94429091069e-09,7.30111431471e-06,-8.81879414589e-05,-0.00540280857597
25.09765625,0,0,7.76676341669e-09,5.59282484606e-06,-0.000176257947221,-0.00472883579554
25.1953125,0,0,1.57930490369e-08,3.98431250564e-06,-0.000251340084779,-0.0039914444215
25.29296875,0,0,2.4698075273e-08,2.56312644676e-06,-0.000314311609388,-0.00320150416126
25.390625,0,0,3.34978126587e-08,1.40518520183e-06,-0.000366047292646,-0.00237056655311
25.48828125,0,0,4.14970032952e-08,5.70625359424e-07,-0.000407415410595,-0.00151069784545
25.5859375,0,0,4.82405510856e-08,1.0059097839e-07,-0.000439273826203,-0.000634305442715
25.68359375,0,0,5.34689145552e-08,1.51334780126e-08,-0.000462466195729,0.000246039612942
25.78125,0,0,5.70777394813e-08,3.12327199456e-07,-0.000477818327215,0.00111778160168
25.87890625,0,0,5.90818673918e-08,9.6863613909e-07,-0.000486134717834,0.00196855798751
25.9765625,0,0,5.95837596468e-08,1.94049648403e-06,-0.000488195295031,0.00278637366191
26.07421875,0,0,5.8746287349e-08,3.16701152821e-06,-0.000484752384405,0.00355976910767
26.171875,0,0,5.67697565016e-08,4.57359410351e-06,-0.000476527925063,0.00427798011626
26.26953125,0,0,5.38729670512e-08,6.07634020003e-06,-0.000464210950783,0.00493108682166
26.3671875,0,0,5.02780447823e-08,7.58687874851e-06,-0.000448455352759,0.00551014997722
26.46484375,0,0,4.61987371399e-08,9.0174186256e-06,-0.000429877937029,0.00600733259484
26.5625,0,0,4.18318282419e-08,1.02857059937e-05,-0.000409056786879,0.00641600528612
26.66015625,0,0,3.73513045517e-08,1.1319613369e-05,-0.000386529937678,0.0067308338879
26.7578125,0,0,3.29048904991e-08,1.20611056768e-05,-0.000362794368651,0.00694784821651
26.85546875,0,0,2.86125720609e-08,1.24693664854e-05,-0.000338305313221,0.00706449107148
26.953125,0,0,2.45667349627e-08,1.25229173251e-05,-0.000313475886608,0.00707964689692
27.05078125,0,0,2.08335615554e-08,1.22206215671e-05,-0.000288677026548,0.0069936498018
27.1484375,0,0,1.74553551799e-08,1.15815283767e-05,-0.000264237740175,0.00680827093651
27.24609375,0,0,1.44534915194e-08,1.06435780996e-05,-0.00024044564747,0.00652668551651
27.34375,0,0,1.18317315003e-08,9.46125437157e-06,-0.000217547809102,0.00615342007245
27.44140625,0,0,9.57966823423e-09,8.10232668844e-06,-0.000195751824119,0.00569428078442
27.5390625,0,0,7.67611981613e-09,6.64387690225e-06,-0.000175227180707,0.00515626402341
27.63671875,0,0,6.09231911151e-09,5.1678414213e-06,-0.000156106841248,0.00454745047114
27.734375,0,0,4.79478975209e-09,3.75632575132e-06,-0.000138489041096,0.00387688441748
27.83203125,0,0,3.74783330668e-09,2.48695816406e-06,-0.000122439278942,0.00315444003831
